Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time,Model,Dataset Name,noise,models_y,Relation Type,Relation_binaire,Source 1 Attribute Count,Source 2 Attribute Count,Common Attribute Count,pourcentage_commun,Precision Median,Recall Median,F1 Score Median,ngcd_at_median,Precision (Top n%),Recall (Top n%),F1 Score (Top n%),ngcd_at_n,Precision (Top 2n%),Recall (Top 2n%),F1 Score (Top 2n%),ngcd_at_2n,F1 Score (Top 25),ngcd_at_25,F1 Score (Top 20),ngcd_at_20,F1 Score (Top 15),ngcd_at_15,F1 Score (Top 10),ngcd_at_10,F1 Score (Top 7),ngcd_at_7,F1 Score (Top 5),ngcd_at_5,Execution_Time_y
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,bert-base-uncased,0.0,0.0,0.0,24.84182190895081,bert-base-uncased,assays_both_0_1_ac5_ev,6,bert-base-uncased,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,24.84182190895081
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,distilbert-base-uncased,0.0,0.0,0.0,19.83526086807251,distilbert-base-uncased,assays_both_0_1_ac5_ev,6,distilbert-base-uncased,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,19.83526086807251
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,14.419306993484495,sentence-transformers/all-MiniLM-L6-v2,assays_both_0_1_ac5_ev,6,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,14.419306993484495
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,albert-base-v2,0.0,0.0,0.0,24.87096691131592,albert-base-v2,assays_both_0_1_ac5_ev,6,albert-base-v2,View-Unionable,No Semantically,12,12,1,8,0.08,1.0,0.15,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,24.87096691131592
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,facebook/bart-base,0.0,0.0,0.0,72.49203205108643,facebook/bart-base,assays_both_0_1_ac5_ev,6,facebook/bart-base,View-Unionable,No Semantically,12,12,1,8,0.08,1.0,0.15,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,72.49203205108643
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,gpt,0.0,0.0,0.0,20.65220093727112,gpt,assays_both_0_1_ac5_ev,6,gpt,View-Unionable,No Semantically,12,12,1,8,0.08,1.0,0.15,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,20.65220093727112
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,roberta-base,0.1538461538461538,0.0833333333333333,1.0,28.425761222839355,roberta-base,assays_both_0_1_ac5_ev,6,roberta-base,View-Unionable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,28.425761222839355
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,bert-base-uncased,0.3,0.2142857142857142,0.5,41.66260623931885,bert-base-uncased,assays_both_0_30_ac5_ev,6,bert-base-uncased,View-Unionable,No Semantically,14,15,6,41,0.21,0.5,0.3,0.32,0.17,0.17,0.17,0.11,0.33,0.17,0.22,0.37,0.2,0.53,0.21,0.53,0.22,0.45,0.18,0.21,0.21,0.21,,,41.66260623931885
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,distilbert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,32.25455117225647,distilbert-base-uncased,assays_both_0_30_ac5_ev,6,distilbert-base-uncased,View-Unionable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.77,0.5,0.5,0.5,0.56,0.42,0.5,0.45,0.74,0.32,0.82,0.37,0.82,0.44,0.82,0.44,0.66,0.53,0.66,,,32.25455117225647
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,26.00405216217041,sentence-transformers/all-MiniLM-L6-v2,assays_both_0_30_ac5_ev,6,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,14,15,6,41,0.21,0.5,0.3,0.34,0.5,0.5,0.5,0.4,0.42,0.5,0.45,0.57,0.32,0.64,0.37,0.64,0.4,0.57,0.44,0.49,0.46,0.4,,,26.00405216217041
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,albert-base-v2,0.3,0.2142857142857142,0.5,42.2017970085144,albert-base-v2,assays_both_0_30_ac5_ev,6,albert-base-v2,View-Unionable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.57,0.33,0.33,0.33,0.27,0.25,0.33,0.29,0.36,0.28,0.58,0.32,0.58,0.3,0.43,0.32,0.36,0.31,0.27,,,42.2017970085144
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,facebook/bart-base,0.5,0.3571428571428571,0.8333333333333334,127.56755781173706,facebook/bart-base,assays_both_0_30_ac5_ev,6,facebook/bart-base,View-Unionable,No Semantically,14,15,6,41,0.43,1.0,0.6,0.93,0.67,0.67,0.67,0.74,0.33,0.67,0.44,0.74,0.35,0.89,0.41,0.89,0.44,0.82,0.5,0.74,0.62,0.74,,,127.56755781173706
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,gpt,0.4,0.2857142857142857,0.6666666666666666,44.34264278411865,gpt,assays_both_0_30_ac5_ev,6,gpt,View-Unionable,No Semantically,14,15,6,41,0.43,1.0,0.6,0.95,0.5,0.5,0.5,0.62,0.42,0.5,0.45,0.8,0.32,0.88,0.37,0.88,0.44,0.88,0.44,0.71,0.46,0.62,,,44.34264278411865
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,roberta-base,0.4,0.2857142857142857,0.6666666666666666,41.95507192611694,roberta-base,assays_both_0_30_ac5_ev,6,roberta-base,View-Unionable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.75,0.33,0.33,0.33,0.42,0.33,0.33,0.33,0.6,0.28,0.74,0.32,0.74,0.33,0.67,0.32,0.51,0.31,0.42,,,41.95507192611694
ChEMBL,View-Unionable,assays_both_0_50_ec_av,bert-base-uncased,0.5,0.4117647058823529,0.6363636363636364,67.13259506225586,bert-base-uncased,assays_both_0_50_ec_av,1,bert-base-uncased,View-Unionable,No Semantically,17,17,11,64,0.35,0.55,0.43,0.62,0.45,0.45,0.45,0.54,0.41,0.45,0.43,0.74,0.43,0.78,0.43,0.69,0.43,0.59,,,,,,,67.13259506225586
ChEMBL,View-Unionable,assays_both_0_50_ec_av,distilbert-base-uncased,0.5,0.4117647058823529,0.6363636363636364,50.124470949172974,distilbert-base-uncased,assays_both_0_50_ec_av,1,distilbert-base-uncased,View-Unionable,No Semantically,17,17,11,64,0.35,0.55,0.43,0.6,0.55,0.55,0.55,0.61,0.36,0.55,0.44,0.7,0.43,0.75,0.46,0.7,0.46,0.61,,,,,,,50.124470949172974
ChEMBL,View-Unionable,assays_both_0_50_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,40.598814964294434,sentence-transformers/all-MiniLM-L6-v2,assays_both_0_50_ec_av,1,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,17,17,11,64,0.47,0.73,0.57,0.79,0.55,0.55,0.55,0.66,0.41,0.55,0.47,0.8,0.43,0.8,0.43,0.71,0.46,0.66,,,,,,,40.598814964294434
ChEMBL,View-Unionable,assays_both_0_50_ec_av,albert-base-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,68.81986999511719,albert-base-v2,assays_both_0_50_ec_av,1,albert-base-v2,View-Unionable,No Semantically,17,17,11,64,0.47,0.73,0.57,0.79,0.45,0.45,0.45,0.59,0.36,0.45,0.4,0.74,0.38,0.74,0.4,0.69,0.43,0.64,,,,,,,68.81986999511719
ChEMBL,View-Unionable,assays_both_0_50_ec_av,facebook/bart-base,0.5714285714285714,0.4705882352941176,0.7272727272727273,218.95756697654724,facebook/bart-base,assays_both_0_50_ec_av,1,facebook/bart-base,View-Unionable,No Semantically,17,17,11,64,0.53,0.82,0.64,0.84,0.55,0.55,0.55,0.66,0.45,0.55,0.5,0.87,0.46,0.87,0.52,0.87,0.57,0.82,,,,,,,218.95756697654724
ChEMBL,View-Unionable,assays_both_0_50_ec_av,gpt,0.5714285714285714,0.4705882352941176,0.7272727272727273,69.74380493164062,gpt,assays_both_0_50_ec_av,1,gpt,View-Unionable,No Semantically,17,17,11,64,0.59,0.91,0.71,0.91,0.64,0.64,0.64,0.73,0.45,0.64,0.53,0.88,0.49,0.88,0.53,0.83,0.58,0.78,,,,,,,69.74380493164062
ChEMBL,View-Unionable,assays_both_0_50_ec_av,roberta-base,0.7857142857142858,0.6470588235294118,1.0,80.5525369644165,roberta-base,assays_both_0_50_ec_av,1,roberta-base,View-Unionable,No Semantically,17,17,11,64,0.53,0.82,0.64,0.86,0.64,0.64,0.64,0.74,0.45,0.64,0.53,0.89,0.49,0.89,0.53,0.84,0.54,0.74,,,,,,,80.5525369644165
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,bert-base-uncased,0.0,0.0,0.0,25.807734727859497,bert-base-uncased,assays_both_0_1_ac1_ev,2,bert-base-uncased,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,25.807734727859497
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,distilbert-base-uncased,0.0,0.0,0.0,19.50033187866211,distilbert-base-uncased,assays_both_0_1_ac1_ev,2,distilbert-base-uncased,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.0,19.50033187866211
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,15.278958082199097,sentence-transformers/all-MiniLM-L6-v2,assays_both_0_1_ac1_ev,2,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,15.278958082199097
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,albert-base-v2,0.0,0.0,0.0,27.39057993888855,albert-base-v2,assays_both_0_1_ac1_ev,2,albert-base-v2,View-Unionable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,27.39057993888855
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,facebook/bart-base,0.0,0.0,0.0,81.19945311546326,facebook/bart-base,assays_both_0_1_ac1_ev,2,facebook/bart-base,View-Unionable,No Semantically,12,12,1,8,0.08,1.0,0.15,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,81.19945311546326
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,24.53927183151245,gpt,assays_both_0_1_ac1_ev,2,gpt,View-Unionable,No Semantically,12,12,1,8,0.08,1.0,0.15,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,24.53927183151245
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,roberta-base,0.0,0.0,0.0,32.84257364273071,roberta-base,assays_both_0_1_ac1_ev,2,roberta-base,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,32.84257364273071
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,bert-base-uncased,0.5,0.4117647058823529,0.6363636363636364,75.48812007904053,bert-base-uncased,assays_both_0_50_ac3_av,4,bert-base-uncased,View-Unionable,No Semantically,17,17,11,64,0.35,0.55,0.43,0.66,0.55,0.55,0.55,0.65,0.36,0.55,0.44,0.75,0.43,0.79,0.46,0.75,0.46,0.65,,,,,,,75.48812007904053
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,distilbert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,51.34453296661377,distilbert-base-uncased,assays_both_0_50_ac3_av,4,distilbert-base-uncased,View-Unionable,No Semantically,17,17,11,64,0.53,0.82,0.64,0.8,0.36,0.36,0.36,0.5,0.32,0.36,0.34,0.66,0.34,0.7,0.36,0.66,0.38,0.61,,,,,,,51.34453296661377
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.4285714285714285,0.3529411764705882,0.5454545454545454,42.55657815933228,sentence-transformers/all-MiniLM-L6-v2,assays_both_0_50_ac3_av,4,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,17,17,11,64,0.35,0.55,0.43,0.66,0.55,0.55,0.55,0.66,0.45,0.55,0.5,0.86,0.46,0.86,0.52,0.86,0.54,0.77,,,,,,,42.55657815933228
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,albert-base-v2,0.4285714285714285,0.3529411764705882,0.5454545454545454,73.44765710830688,albert-base-v2,assays_both_0_50_ac3_av,4,albert-base-v2,View-Unionable,No Semantically,17,17,11,64,0.47,0.73,0.57,0.74,0.36,0.36,0.36,0.48,0.36,0.36,0.36,0.68,0.34,0.68,0.33,0.58,0.38,0.58,,,,,,,73.44765710830688
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,facebook/bart-base,0.4285714285714285,0.3529411764705882,0.5454545454545454,215.4152500629425,facebook/bart-base,assays_both_0_50_ac3_av,4,facebook/bart-base,View-Unionable,No Semantically,17,17,11,64,0.35,0.55,0.43,0.66,0.64,0.64,0.64,0.71,0.41,0.64,0.5,0.81,0.46,0.81,0.49,0.76,0.54,0.71,,,,,,,215.4152500629425
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,gpt,0.6428571428571428,0.5294117647058824,0.8181818181818182,68.26480007171631,gpt,assays_both_0_50_ac3_av,4,gpt,View-Unionable,No Semantically,17,17,11,64,0.53,0.82,0.64,0.86,0.55,0.55,0.55,0.69,0.36,0.55,0.44,0.79,0.4,0.79,0.46,0.79,0.54,0.79,,,,,,,68.26480007171631
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,roberta-base,0.4285714285714285,0.3529411764705882,0.5454545454545454,95.52628016471864,roberta-base,assays_both_0_50_ac3_av,4,roberta-base,View-Unionable,No Semantically,17,17,11,64,0.35,0.55,0.43,0.56,0.45,0.45,0.45,0.5,0.36,0.45,0.4,0.66,0.43,0.75,0.43,0.66,0.46,0.61,,,,,,,95.52628016471864
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,47.561814069747925,bert-base-uncased,assays_both_0_30_ac1_ev,2,bert-base-uncased,View-Unionable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.52,0.33,0.33,0.33,0.24,0.25,0.33,0.29,0.32,0.28,0.54,0.32,0.54,0.3,0.4,0.25,0.24,0.31,0.24,,,47.561814069747925
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,distilbert-base-uncased,0.6,0.4285714285714285,1.0,32.746424198150635,distilbert-base-uncased,assays_both_0_30_ac1_ev,2,distilbert-base-uncased,View-Unionable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.57,0.33,0.33,0.33,0.25,0.33,0.33,0.33,0.42,0.28,0.57,0.32,0.57,0.3,0.42,0.32,0.34,0.31,0.25,,,32.746424198150635
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.5,0.3571428571428571,0.8333333333333334,25.721497774124146,sentence-transformers/all-MiniLM-L6-v2,assays_both_0_30_ac1_ev,2,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,14,15,6,41,0.43,1.0,0.6,0.75,0.33,0.33,0.33,0.34,0.33,0.33,0.33,0.53,0.28,0.68,0.32,0.68,0.3,0.53,0.36,0.53,0.38,0.44,,,25.721497774124146
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,albert-base-v2,0.4,0.2857142857142857,0.6666666666666666,45.45146989822388,albert-base-v2,assays_both_0_30_ac1_ev,2,albert-base-v2,View-Unionable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.52,0.33,0.33,0.33,0.25,0.25,0.33,0.29,0.34,0.28,0.56,0.32,0.56,0.3,0.42,0.32,0.34,0.31,0.25,,,45.45146989822388
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,facebook/bart-base,0.6,0.4285714285714285,1.0,120.53222322463988,facebook/bart-base,assays_both_0_30_ac1_ev,2,facebook/bart-base,View-Unionable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.56,0.33,0.33,0.33,0.28,0.25,0.33,0.29,0.37,0.28,0.6,0.32,0.6,0.3,0.45,0.32,0.37,0.31,0.28,,,120.53222322463988
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,gpt,0.6,0.4285714285714285,1.0,41.081653118133545,gpt,assays_both_0_30_ac1_ev,2,gpt,View-Unionable,No Semantically,14,15,6,41,0.43,1.0,0.6,0.91,0.33,0.33,0.33,0.49,0.42,0.33,0.37,0.77,0.28,0.85,0.32,0.85,0.36,0.85,0.4,0.77,0.38,0.59,,,41.081653118133545
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,roberta-base,0.6,0.4285714285714285,1.0,48.04888296127319,roberta-base,assays_both_0_30_ac1_ev,2,roberta-base,View-Unionable,No Semantically,14,15,6,41,0.43,1.0,0.6,0.8,0.17,0.17,0.17,0.3,0.25,0.17,0.2,0.49,0.2,0.72,0.21,0.72,0.22,0.64,0.21,0.49,0.15,0.3,,,48.04888296127319
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,56.169092893600464,bert-base-uncased,assays_both_0_50_ac3_ev,4,bert-base-uncased,View-Unionable,No Semantically,17,17,11,64,0.59,0.91,0.71,0.94,0.82,0.82,0.82,0.88,0.5,0.82,0.62,0.99,0.57,0.99,0.66,0.99,0.73,0.94,,,,,,,56.169092893600464
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,distilbert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,51.49136996269226,distilbert-base-uncased,assays_both_0_50_ac3_ev,4,distilbert-base-uncased,View-Unionable,No Semantically,17,17,11,64,0.53,0.82,0.64,0.86,0.73,0.73,0.73,0.81,0.45,0.73,0.56,0.9,0.55,0.95,0.59,0.9,0.62,0.81,,,,,,,51.49136996269226
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,38.43448090553284,sentence-transformers/all-MiniLM-L6-v2,assays_both_0_50_ac3_ev,4,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,17,17,11,64,0.59,0.91,0.71,0.92,0.64,0.64,0.64,0.75,0.5,0.64,0.56,0.96,0.52,0.96,0.59,0.96,0.65,0.91,,,,,,,38.43448090553284
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,albert-base-v2,0.5,0.4117647058823529,0.6363636363636364,78.82572889328003,albert-base-v2,assays_both_0_50_ac3_ev,4,albert-base-v2,View-Unionable,No Semantically,17,17,11,64,0.53,0.82,0.64,0.83,0.55,0.55,0.55,0.64,0.41,0.55,0.47,0.79,0.43,0.79,0.49,0.79,0.5,0.7,,,,,,,78.82572889328003
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,facebook/bart-base,0.6428571428571428,0.5294117647058824,0.8181818181818182,212.6660749912262,facebook/bart-base,assays_both_0_50_ac3_ev,4,facebook/bart-base,View-Unionable,No Semantically,17,17,11,64,0.59,0.91,0.71,0.94,0.82,0.82,0.82,0.88,0.45,0.82,0.58,0.93,0.54,0.93,0.62,0.93,0.69,0.88,,,,,,,212.6660749912262
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,gpt,0.6428571428571428,0.5294117647058824,0.8181818181818182,52.45995903015137,gpt,assays_both_0_50_ac3_ev,4,gpt,View-Unionable,No Semantically,17,17,11,64,0.59,0.91,0.71,0.9,0.55,0.55,0.55,0.65,0.41,0.55,0.47,0.81,0.46,0.85,0.49,0.81,0.5,0.71,,,,,,,52.45995903015137
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,roberta-base,0.7142857142857143,0.5882352941176471,0.9090909090909092,91.6328947544098,roberta-base,assays_both_0_50_ac3_ev,4,roberta-base,View-Unionable,No Semantically,17,17,11,64,0.65,1.0,0.79,0.97,0.73,0.73,0.73,0.79,0.5,0.73,0.59,0.94,0.55,0.94,0.59,0.9,0.66,0.85,,,,,,,91.6328947544098
ChEMBL,View-Unionable,assays_both_0_1_ac1_av,bert-base-uncased,0.0,0.0,0.0,29.23640275001526,bert-base-uncased,assays_both_0_1_ac1_av,2,bert-base-uncased,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,29.23640275001526
ChEMBL,View-Unionable,assays_both_0_1_ac1_av,distilbert-base-uncased,0.0,0.0,0.0,22.09196186065674,distilbert-base-uncased,assays_both_0_1_ac1_av,2,distilbert-base-uncased,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,22.09196186065674
ChEMBL,View-Unionable,assays_both_0_1_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,14.020751953125,sentence-transformers/all-MiniLM-L6-v2,assays_both_0_1_ac1_av,2,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,14.020751953125
ChEMBL,View-Unionable,assays_both_0_1_ac1_av,albert-base-v2,0.0,0.0,0.0,28.398550033569336,albert-base-v2,assays_both_0_1_ac1_av,2,albert-base-v2,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,28.398550033569336
ChEMBL,View-Unionable,assays_both_0_1_ac1_av,facebook/bart-base,0.0,0.0,0.0,86.4891939163208,facebook/bart-base,assays_both_0_1_ac1_av,2,facebook/bart-base,View-Unionable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.63,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,86.4891939163208
ChEMBL,View-Unionable,assays_both_0_1_ac1_av,gpt,0.1538461538461538,0.0833333333333333,1.0,23.087397813797,gpt,assays_both_0_1_ac1_av,2,gpt,View-Unionable,No Semantically,12,12,1,8,0.08,1.0,0.15,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,23.087397813797
ChEMBL,View-Unionable,assays_both_0_1_ac1_av,roberta-base,0.1538461538461538,0.0833333333333333,1.0,39.60860896110535,roberta-base,assays_both_0_1_ac1_av,2,roberta-base,View-Unionable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,39.60860896110535
ChEMBL,View-Unionable,assays_both_0_30_ac1_av,bert-base-uncased,0.3,0.2142857142857142,0.5,69.10261702537537,bert-base-uncased,assays_both_0_30_ac1_av,2,bert-base-uncased,View-Unionable,No Semantically,14,15,6,41,0.29,0.67,0.4,0.6,0.17,0.17,0.17,0.3,0.25,0.17,0.2,0.48,0.2,0.7,0.21,0.7,0.21,0.55,0.18,0.39,0.15,0.3,,,69.10261702537537
ChEMBL,View-Unionable,assays_both_0_30_ac1_av,distilbert-base-uncased,0.3,0.2142857142857142,0.5,44.37808895111084,distilbert-base-uncased,assays_both_0_30_ac1_av,2,distilbert-base-uncased,View-Unionable,No Semantically,14,15,6,41,0.29,0.67,0.4,0.44,0.17,0.17,0.17,0.13,0.17,0.17,0.17,0.21,0.2,0.5,0.21,0.5,0.18,0.29,0.12,0.13,0.15,0.13,,,44.37808895111084
ChEMBL,View-Unionable,assays_both_0_30_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,32.23420596122742,sentence-transformers/all-MiniLM-L6-v2,assays_both_0_30_ac1_av,2,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,14,15,6,41,0.21,0.5,0.3,0.51,0.33,0.33,0.33,0.43,0.33,0.33,0.33,0.6,0.28,0.75,0.32,0.75,0.33,0.68,0.32,0.52,0.31,0.43,,,32.23420596122742
ChEMBL,View-Unionable,assays_both_0_30_ac1_av,albert-base-v2,0.4,0.2857142857142857,0.6666666666666666,63.45425510406494,albert-base-v2,assays_both_0_30_ac1_av,2,albert-base-v2,View-Unionable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.74,0.17,0.17,0.17,0.3,0.25,0.17,0.2,0.49,0.2,0.69,0.2,0.63,0.18,0.49,0.18,0.4,0.21,0.4,,,63.45425510406494
ChEMBL,View-Unionable,assays_both_0_30_ac1_av,facebook/bart-base,0.2,0.1428571428571428,0.3333333333333333,495.2068979740143,facebook/bart-base,assays_both_0_30_ac1_av,2,facebook/bart-base,View-Unionable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.63,0.33,0.33,0.33,0.32,0.42,0.33,0.37,0.6,0.28,0.66,0.32,0.66,0.33,0.6,0.4,0.6,0.31,0.32,,,495.2068979740143
