Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time,Model,models_y,f1_score_y,Precision_y,Recall_y,Noise_Level,Attributes_Source1,Attributes_Source2,Common_Attributes,pourcentage_commun,Relation_binaire,F1 Score Median,NDCG at Median,Dataset.1,Model.1,Category.1,Relation.1,models.1,f1_score.1,Precision.1,Recall.1,Execution_Time_y,Noise_Level.1,Attributes_Source1.1,Attributes_Source2.1,Common_Attributes.1,pourcentage_commun.1,Relation_binaire.1,F1 Score Median.1,NDCG at Median.1
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,22.451656818389893,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.0,0.0,0.0,6,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,assays_horizontal_50_ac2_av,sentence-transformers/all-MiniLM-L6-v2,ChEMBL,Unionable,distilbert-base-uncased,0.6086956521739131,0.6086956521739131,0.6086956521739131,14.419306993484495,3.0,23.0,23.0,23.0,100.0,No Semantically,0.6956521739130435,0.7295451965934775
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,albert-base-v2,0.0,0.0,0.0,26.585941076278687,albert-base-v2,bert-base-uncased,0.0,0.0,0.0,6,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_both_0_50_ac4_av,albert-base-v2,TPC-DI,View-Unionable,albert-base-v2,0.7407407407407406,0.625,0.9090909090909092,24.87096691131592,5.0,16.0,17.0,11.0,66.0,No Semantically,0.6666666666666666,0.7302168212442746
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,facebook/bart-base,0.0,0.0,0.0,95.24850702285768,facebook/bart-base,bert-base-uncased,0.0,0.0,0.0,6,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_horizontal_0_ac5_ev,facebook/bart-base,TPC-DI,Unionable,roberta-base,0.6363636363636364,0.6363636363636364,0.6363636363636364,72.49203205108643,6.0,22.0,22.0,22.0,100.0,No Semantically,0.5454545454545454,0.5206768508723715
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,25.95262718200684,gpt,bert-base-uncased,0.0,0.0,0.0,6,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_vertical_30_ac2_ev,gpt,TPC-DI,Joinable,roberta-base,0.3,0.2142857142857142,0.5,20.65220093727112,3.0,14.0,14.0,6.0,42.0,No Semantically,0.4,0.7021799053685303
ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,roberta-base,0.0,0.0,0.0,48.724486112594604,roberta-base,bert-base-uncased,0.0,0.0,0.0,6,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_vertical_1_ac2_ev,roberta-base,TPC-DI,Joinable,bert-base-uncased,0.0,0.0,0.0,28.425761222839355,3.0,11.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,bert-base-uncased,0.6,0.4285714285714285,1.0,94.32842898368835,bert-base-uncased,bert-base-uncased,0.3,0.2142857142857142,0.5,6,14.0,15.0,6.0,41.0,No Semantically,0.5,0.5255332279140781,assays_both_0_30_ac5_ev,bert-base-uncased,ChEMBL,View-Unionable,bert-base-uncased,0.6,0.4285714285714285,1.0,41.66260623931885,6.0,14.0,15.0,6.0,41.0,No Semantically,0.5,0.7809435871569447
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,distilbert-base-uncased,0.6,0.4285714285714285,1.0,52.95024371147156,distilbert-base-uncased,bert-base-uncased,0.3,0.2142857142857142,0.5,6,14.0,15.0,6.0,41.0,No Semantically,0.5,0.5255332279140781,prospect_both_0_30_ac3_av,distilbert-base-uncased,TPC-DI,View-Unionable,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,32.25455117225647,4.0,14.0,14.0,6.0,42.0,No Semantically,0.3,0.4500112274528523
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.5,0.3571428571428571,0.8333333333333334,33.63896083831787,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.3,0.2142857142857142,0.5,6,14.0,15.0,6.0,41.0,No Semantically,0.3,0.5151254397262444,musicians_semjoinable,sentence-transformers/all-MiniLM-L6-v2,Wikidata,Semantically-Joinable,bert-base-uncased,0.0,0.0,0.0,26.00405216217041,3.0,14.0,14.0,8.0,57.0,Semantically,0.2222222222222222,0.3507942974028175
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,albert-base-v2,0.6,0.4285714285714285,1.0,46.31299591064453,albert-base-v2,bert-base-uncased,0.3,0.2142857142857142,0.5,6,14.0,15.0,6.0,41.0,No Semantically,0.3,0.3990758625403562,assays_vertical_70_ac5_ev,albert-base-v2,ChEMBL,Joinable,bert-base-uncased,0.742857142857143,0.6842105263157895,0.8125,42.2017970085144,6.0,19.0,20.0,16.0,82.0,No Semantically,0.5142857142857142,0.5447561006508962
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,163.03924322128296,facebook/bart-base,bert-base-uncased,0.3,0.2142857142857142,0.5,6,14.0,15.0,6.0,41.0,No Semantically,0.5,0.5724808586676197,assays_horizontal_100_ac2_av,facebook/bart-base,ChEMBL,Unionable,gpt,0.8260869565217391,0.8260869565217391,0.8260869565217391,127.56755781173706,3.0,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.804235071734145
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,gpt,0.6,0.4285714285714285,1.0,39.904316902160645,gpt,bert-base-uncased,0.3,0.2142857142857142,0.5,6,14.0,15.0,6.0,41.0,No Semantically,0.4,0.7456919575934261,assays_both_50_50_ac5_av,gpt,ChEMBL,Semantically-Joinable,distilbert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,44.34264278411865,6.0,17.0,17.0,11.0,64.0,Semantically,0.7142857142857143,0.930879590361778
ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,roberta-base,0.6,0.4285714285714285,1.0,82.76939392089844,roberta-base,bert-base-uncased,0.3,0.2142857142857142,0.5,6,14.0,15.0,6.0,41.0,No Semantically,0.5,0.5515034178285835,prospect_both_50_70_ec_ev,roberta-base,TPC-DI,Joinable,roberta-base,0.5454545454545454,0.5,0.6,41.95507192611694,1.0,18.0,19.0,15.0,81.0,No Semantically,0.4848484848484848,0.4732435629189062
ChEMBL,View-Unionable,assays_both_0_50_ec_av,distilbert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,105.05022478103638,distilbert-base-uncased,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,1,17.0,17.0,11.0,64.0,No Semantically,0.4285714285714285,0.5471221488769215,assays_horizontal_50_ac5_av,distilbert-base-uncased,ChEMBL,Unionable,sentence-transformers/all-MiniLM-L6-v2,0.7391304347826085,0.7391304347826086,0.7391304347826086,50.124470949172974,6.0,23.0,23.0,23.0,100.0,No Semantically,0.782608695652174,0.816943090309086
ChEMBL,View-Unionable,assays_both_0_50_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,55.24241518974304,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,1,17.0,17.0,11.0,64.0,No Semantically,0.4285714285714285,0.4948306947126906,assays_vertical_50_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,ChEMBL,Joinable,bert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,40.598814964294434,2.0,17.0,17.0,11.0,64.0,No Semantically,0.5,0.4979048647787666
ChEMBL,View-Unionable,assays_both_0_50_ec_av,albert-base-v2,0.4285714285714285,0.3529411764705882,0.5454545454545454,75.48390674591064,albert-base-v2,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,1,17.0,17.0,11.0,64.0,No Semantically,0.3571428571428571,0.5050660034963831,assays_vertical_1_ec_av,albert-base-v2,ChEMBL,Semantically-Joinable,distilbert-base-uncased,0.0,0.0,0.0,68.81986999511719,1.0,12.0,12.0,1.0,8.0,Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_50_ec_av,facebook/bart-base,0.4285714285714285,0.3529411764705882,0.5454545454545454,271.22963094711304,facebook/bart-base,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,1,17.0,17.0,11.0,64.0,No Semantically,0.4285714285714285,0.4362172717710768,assays_both_50_70_ac1_av,facebook/bart-base,ChEMBL,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.6857142857142857,0.631578947368421,0.75,218.95756697654724,2.0,19.0,20.0,16.0,82.0,Semantically,0.5714285714285714,0.6691440945565487
ChEMBL,View-Unionable,assays_both_0_50_ec_av,gpt,0.6428571428571428,0.5294117647058824,0.8181818181818182,62.74502205848694,gpt,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,1,17.0,17.0,11.0,64.0,No Semantically,0.3571428571428571,0.5342440865944194,prospect_horizontal_0_ac2_ev,gpt,TPC-DI,Unionable,facebook/bart-base,0.6363636363636364,0.6363636363636364,0.6363636363636364,69.74380493164062,3.0,22.0,22.0,22.0,100.0,No Semantically,0.8181818181818182,0.8487071279668545
ChEMBL,View-Unionable,assays_both_0_50_ec_av,roberta-base,0.4285714285714285,0.3529411764705882,0.5454545454545454,140.90855503082275,roberta-base,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,1,17.0,17.0,11.0,64.0,No Semantically,0.5714285714285714,0.6198377469897792,prospect_both_0_50_ac3_av,roberta-base,TPC-DI,View-Unionable,albert-base-v2,0.5185185185185185,0.4375,0.6363636363636364,80.5525369644165,4.0,16.0,17.0,11.0,66.0,No Semantically,0.5185185185185185,0.574329951454461
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,distilbert-base-uncased,0.0,0.0,0.0,47.27789306640625,distilbert-base-uncased,bert-base-uncased,0.0,0.0,0.0,2,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_horizontal_0_ac1_ev,distilbert-base-uncased,TPC-DI,Unionable,gpt,0.9090909090909092,0.9090909090909092,0.9090909090909092,19.50033187866211,2.0,22.0,22.0,22.0,100.0,No Semantically,0.6363636363636364,0.6883693374166435
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,18.969234943389893,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.0,0.0,0.0,2,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_horizontal_100_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Unionable,gpt,0.6818181818181818,0.6818181818181818,0.6818181818181818,15.278958082199097,5.0,22.0,22.0,22.0,100.0,No Semantically,0.7727272727272727,0.8246388479946312
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,albert-base-v2,0.1538461538461538,0.0833333333333333,1.0,26.866718292236328,albert-base-v2,bert-base-uncased,0.0,0.0,0.0,2,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,assays_vertical_50_ac2_ev,albert-base-v2,ChEMBL,Joinable,distilbert-base-uncased,0.3571428571428571,0.2941176470588235,0.4545454545454545,27.39057993888855,3.0,17.0,17.0,11.0,64.0,No Semantically,0.5,0.56659536916566
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,facebook/bart-base,0.0,0.0,0.0,98.00050711631776,facebook/bart-base,bert-base-uncased,0.0,0.0,0.0,2,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,assays_vertical_30_ec_ev,facebook/bart-base,ChEMBL,Joinable,bert-base-uncased,0.2,0.1428571428571428,0.3333333333333333,81.19945311546326,1.0,14.0,15.0,6.0,41.0,No Semantically,0.2,0.246761639838874
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,25.09497380256653,gpt,bert-base-uncased,0.0,0.0,0.0,2,12.0,12.0,1.0,8.0,No Semantically,0.1538461538461538,1.0,assays_vertical_30_ac1_ev,gpt,ChEMBL,Joinable,distilbert-base-uncased,0.3,0.2142857142857142,0.5,24.53927183151245,2.0,14.0,15.0,6.0,41.0,No Semantically,0.3,0.5547710914144913
ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,roberta-base,0.1538461538461538,0.0833333333333333,1.0,49.84356904029846,roberta-base,bert-base-uncased,0.0,0.0,0.0,2,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,assays_both_0_30_ac5_ev,roberta-base,ChEMBL,View-Unionable,bert-base-uncased,0.6,0.4285714285714285,1.0,32.84257364273071,6.0,14.0,15.0,6.0,41.0,No Semantically,0.5,0.8201749498438573
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,distilbert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,113.8409857749939,distilbert-base-uncased,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,4,17.0,17.0,11.0,64.0,No Semantically,0.4285714285714285,0.5295298828847026,prospect_horizontal_0_ac4_av,distilbert-base-uncased,TPC-DI,Unionable,sentence-transformers/all-MiniLM-L6-v2,0.7272727272727273,0.7272727272727273,0.7272727272727273,51.34453296661377,5.0,22.0,22.0,22.0,100.0,No Semantically,0.8181818181818182,0.8223697728090231
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,55.86662817001343,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,4,17.0,17.0,11.0,64.0,No Semantically,0.4285714285714285,0.574167169149093,prospect_horizontal_100_ac1_av,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Unionable,facebook/bart-base,0.7727272727272727,0.7727272727272727,0.7727272727272727,42.55657815933228,2.0,22.0,22.0,22.0,100.0,No Semantically,0.6363636363636364,0.6902821204914309
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,albert-base-v2,0.5,0.4117647058823529,0.6363636363636364,77.35189604759216,albert-base-v2,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,4,17.0,17.0,11.0,64.0,No Semantically,0.5,0.6651956275601871,prospect_both_0_50_ac5_ev,albert-base-v2,TPC-DI,View-Unionable,bert-base-uncased,0.5925925925925926,0.5,0.7272727272727273,73.44765710830688,6.0,16.0,17.0,11.0,66.0,No Semantically,0.4444444444444444,0.5045705705238981
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,facebook/bart-base,0.5,0.4117647058823529,0.6363636363636364,293.7099311351776,facebook/bart-base,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,4,17.0,17.0,11.0,64.0,No Semantically,0.5,0.5747598567057897,assays_both_0_1_ac1_av,gpt,ChEMBL,View-Unionable,gpt,0.0,0.0,0.0,215.4152500629425,2.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_50_ac3_av,gpt,0.7142857142857143,0.5882352941176471,0.9090909090909092,63.72969698905945,gpt,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,4,17.0,17.0,11.0,64.0,No Semantically,0.7142857142857143,0.930295506691222,assays_both_0_1_ec_av,roberta-base,ChEMBL,View-Unionable,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,68.26480007171631,1.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,111.07553005218506,bert-base-uncased,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,2,14.0,15.0,6.0,41.0,No Semantically,0.4,0.4114045839753998,assays_vertical_30_ac5_ev,bert-base-uncased,ChEMBL,Joinable,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,47.561814069747925,6.0,14.0,15.0,6.0,41.0,No Semantically,0.3,0.4296937870297496
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,distilbert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,57.48224401473999,distilbert-base-uncased,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,2,14.0,15.0,6.0,41.0,No Semantically,0.4,0.40778389485335,prospect_both_50_70_ac2_av,distilbert-base-uncased,TPC-DI,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.5454545454545454,0.5,0.6,32.746424198150635,3.0,18.0,19.0,15.0,81.0,Semantically,0.7272727272727272,0.8415419774577956
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.5,0.3571428571428571,0.8333333333333334,38.73028612136841,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,2,14.0,15.0,6.0,41.0,No Semantically,0.5,0.8277566336180304,assays_both_50_50_ac1_av,sentence-transformers/all-MiniLM-L6-v2,ChEMBL,Semantically-Joinable,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,25.721497774124146,2.0,17.0,17.0,11.0,64.0,Semantically,0.7142857142857143,0.9281997814309182
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,55.20887899398804,albert-base-v2,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,2,14.0,15.0,6.0,41.0,No Semantically,0.4,0.4034158649873407,walmart_amazon,albert-base-v2,Magellan,Unionable,bert-base-uncased,1.0,1.0,1.0,45.45146989822388,1.0,6.0,6.0,6.0,100.0,No Semantically,0.6666666666666666,0.5803349933632229
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,facebook/bart-base,0.5,0.3571428571428571,0.8333333333333334,204.6376581192017,facebook/bart-base,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,2,14.0,15.0,6.0,41.0,No Semantically,0.4,0.6023514424130536,prospect_both_0_70_ac3_av,facebook/bart-base,TPC-DI,View-Unionable,roberta-base,0.4848484848484848,0.4444444444444444,0.5333333333333333,120.53222322463988,4.0,18.0,19.0,15.0,81.0,No Semantically,0.4242424242424242,0.4064484683745392
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,gpt,0.5,0.3571428571428571,0.8333333333333334,34.67564296722412,gpt,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,2,14.0,15.0,6.0,41.0,No Semantically,0.6,0.9671081267272548,assays_vertical_70_ac1_ev,gpt,ChEMBL,Joinable,bert-base-uncased,0.4571428571428571,0.4210526315789473,0.5,41.081653118133545,2.0,19.0,20.0,16.0,82.0,No Semantically,0.5142857142857142,0.6299433965437393
ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,roberta-base,0.5,0.3571428571428571,0.8333333333333334,104.84895586967468,roberta-base,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,2,14.0,15.0,6.0,41.0,No Semantically,0.4,0.5900227209780099,prospect_vertical_30_ec_ev,roberta-base,TPC-DI,Joinable,gpt,0.3,0.2142857142857142,0.5,48.04888296127319,1.0,14.0,14.0,6.0,42.0,No Semantically,0.4,0.5670738205908158
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,distilbert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,100.88136100769044,distilbert-base-uncased,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,4,17.0,17.0,11.0,64.0,No Semantically,0.6428571428571428,0.7896768769859263,assays_horizontal_50_ac3_av,distilbert-base-uncased,ChEMBL,Unionable,bert-base-uncased,0.6086956521739131,0.6086956521739131,0.6086956521739131,51.49136996269226,4.0,23.0,23.0,23.0,100.0,No Semantically,0.6521739130434783,0.7288083713541134
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,51.18028497695923,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,4,17.0,17.0,11.0,64.0,No Semantically,0.5,0.6574763853292833,prospect_vertical_1_ec_ev,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Joinable,bert-base-uncased,0.0,0.0,0.0,38.43448090553284,1.0,11.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,albert-base-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,74.13891911506653,albert-base-v2,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,4,17.0,17.0,11.0,64.0,No Semantically,0.5714285714285714,0.7170318359910907,assays_both_50_30_ac2_ev,albert-base-v2,ChEMBL,Joinable,gpt,0.5,0.3571428571428571,0.8333333333333334,78.82572889328003,3.0,14.0,15.0,6.0,41.0,No Semantically,0.4,0.6527851779961891
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,facebook/bart-base,0.5,0.4117647058823529,0.6363636363636364,306.1862761974335,facebook/bart-base,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,4,17.0,17.0,11.0,64.0,No Semantically,0.6428571428571428,0.8052087289902151,assays_horizontal_0_ac1_ev,facebook/bart-base,ChEMBL,Unionable,facebook/bart-base,0.5217391304347826,0.5217391304347826,0.5217391304347826,212.6660749912262,2.0,23.0,23.0,23.0,100.0,No Semantically,0.5652173913043478,0.6686681671723556
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,gpt,0.7857142857142858,0.6470588235294118,1.0,55.77486300468445,gpt,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,4,17.0,17.0,11.0,64.0,No Semantically,0.6428571428571428,0.8589162191977271,prospect_both_50_30_ec_ev,gpt,TPC-DI,Joinable,distilbert-base-uncased,0.6,0.4285714285714285,1.0,52.45995903015137,1.0,14.0,14.0,6.0,42.0,No Semantically,0.6,0.9441592263400608
ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,roberta-base,0.6428571428571428,0.5294117647058824,0.8181818181818182,189.3571310043335,roberta-base,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,4,17.0,17.0,11.0,64.0,No Semantically,0.6428571428571428,0.8093723316391696,prospect_horizontal_50_ac4_av,roberta-base,TPC-DI,Unionable,distilbert-base-uncased,0.5454545454545454,0.5454545454545454,0.5454545454545454,91.6328947544098,5.0,22.0,22.0,22.0,100.0,No Semantically,0.5454545454545454,0.5576303230042251
ChEMBL,View-Unionable,assays_both_0_1_ac1_av,gpt,0.0,0.0,0.0,50.178616762161255,gpt,bert-base-uncased,0.0,0.0,0.0,2,12.0,12.0,1.0,8.0,No Semantically,0.1538461538461538,1.0,assays_both_50_70_ac2_ev,gpt,ChEMBL,Joinable,distilbert-base-uncased,0.6857142857142857,0.631578947368421,0.75,23.087397813797,3.0,19.0,20.0,16.0,82.0,No Semantically,0.4571428571428571,0.5675286376713332
ChEMBL,View-Unionable,assays_both_0_1_ac1_av,roberta-base,0.1538461538461538,0.0833333333333333,1.0,53.06606125831604,roberta-base,bert-base-uncased,0.0,0.0,0.0,2,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_horizontal_0_ac1_av,roberta-base,TPC-DI,Unionable,albert-base-v2,0.8181818181818182,0.8181818181818182,0.8181818181818182,39.60860896110535,2.0,22.0,22.0,22.0,100.0,No Semantically,0.6818181818181818,0.698819372840934
ChEMBL,View-Unionable,assays_both_0_30_ac1_av,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,92.8441128730774,distilbert-base-uncased,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,2,14.0,15.0,6.0,41.0,No Semantically,0.3,0.2863532718493772,assays_both_50_50_ac1_ev,distilbert-base-uncased,ChEMBL,Joinable,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,44.37808895111084,2.0,17.0,17.0,11.0,64.0,No Semantically,0.5714285714285714,0.7497752403647632
ChEMBL,View-Unionable,assays_both_0_30_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,43.91555309295654,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,2,14.0,15.0,6.0,41.0,No Semantically,0.3,0.3255846345362898,prospect_both_0_70_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,View-Unionable,roberta-base,0.4242424242424242,0.3888888888888889,0.4666666666666667,32.23420596122742,4.0,18.0,19.0,15.0,81.0,No Semantically,0.3636363636363636,0.5491643723436319
