Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time
ChEMBL,View-Unionable,assays_both_0_1_ec_av,albert-base-v2,0.1538461538461538,0.0833333333333333,1.0,28.643662929534912
ChEMBL,View-Unionable,assays_both_0_1_ec_av,facebook/bart-base,0.0,0.0,0.0,103.25352907180786
ChEMBL,View-Unionable,assays_both_0_1_ec_av,gpt,0.1538461538461538,0.0833333333333333,1.0,20.66967010498047
ChEMBL,View-Unionable,assays_both_0_1_ec_av,roberta-base,0.1538461538461538,0.0833333333333333,1.0,52.947542905807495
ChEMBL,View-Unionable,assays_both_0_70_ac1_av,distilbert-base-uncased,0.6285714285714286,0.5789473684210527,0.6875,155.3187279701233
ChEMBL,View-Unionable,assays_both_0_70_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.6285714285714286,0.5789473684210527,0.6875,74.70983815193176
ChEMBL,View-Unionable,assays_both_0_70_ac1_av,albert-base-v2,0.7999999999999999,0.7368421052631579,0.875,111.11369800567628
ChEMBL,View-Unionable,assays_both_0_70_ac1_av,facebook/bart-base,0.5714285714285714,0.5263157894736842,0.625,403.7355229854584
ChEMBL,View-Unionable,assays_both_0_70_ac1_av,gpt,0.6285714285714286,0.5789473684210527,0.6875,77.33047294616699
ChEMBL,View-Unionable,assays_both_0_70_ac1_av,roberta-base,0.5142857142857142,0.4736842105263157,0.5625,205.44014072418213
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,distilbert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,112.43371391296388
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.5,0.4117647058823529,0.6363636363636364,52.87018203735352
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,albert-base-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,71.93567109107971
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,facebook/bart-base,0.4285714285714285,0.3529411764705882,0.5454545454545454,269.7823488712311
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,gpt,0.5,0.4117647058823529,0.6363636363636364,51.946434020996094
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,roberta-base,0.3571428571428571,0.2941176470588235,0.4545454545454545,139.67488312721252
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,albert-base-v2,0.5714285714285714,0.5263157894736842,0.625,129.67946100234985
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,facebook/bart-base,0.6285714285714286,0.5789473684210527,0.6875,396.7090120315552
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,gpt,0.742857142857143,0.6842105263157895,0.8125,77.59672689437866
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,roberta-base,0.5714285714285714,0.5263157894736842,0.625,195.83329010009768
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,albert-base-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,86.03314208984375
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,facebook/bart-base,0.5714285714285714,0.4705882352941176,0.7272727272727273,274.211464881897
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,gpt,0.5,0.4117647058823529,0.6363636363636364,59.705772161483765
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,roberta-base,0.5,0.4117647058823529,0.6363636363636364,149.12136507034302
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,distilbert-base-uncased,0.1538461538461538,0.0833333333333333,1.0,43.28939294815064
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,19.56270289421081
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,albert-base-v2,0.1538461538461538,0.0833333333333333,1.0,30.412495136260983
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,facebook/bart-base,0.0,0.0,0.0,99.5399260520935
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,gpt,0.1538461538461538,0.0833333333333333,1.0,23.46071195602417
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,roberta-base,0.1538461538461538,0.0833333333333333,1.0,54.205662965774536
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,75.67684507369995
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,41.49179482460022
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,albert-base-v2,0.3,0.2142857142857142,0.5,58.90567207336426
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,facebook/bart-base,0.3,0.2142857142857142,0.5,211.2586612701416
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,gpt,0.5,0.3571428571428571,0.8333333333333334,43.03882384300232
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,roberta-base,0.4,0.2857142857142857,0.6666666666666666,112.54077196121216
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,distilbert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,146.18879890441897
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.5263157894736842,0.625,76.93181324005127
